orientation,row,col,pin_num_in_cell,port_name,mapped_pin,GPIO_type,Associated Clock,Clock Edge
RIGHT,24,25,5,gfpga_pad_IO_A2F[389],,,,
RIGHT,24,25,6,gfpga_pad_IO_A2F[390],,,,
RIGHT,24,25,7,gfpga_pad_IO_A2F[391],,,,
RIGHT,24,25,8,gfpga_pad_IO_A2F[392],,,,
RIGHT,24,25,9,gfpga_pad_IO_A2F[393],,,,
RIGHT,24,25,10,gfpga_pad_IO_A2F[394],,,,
RIGHT,24,25,11,gfpga_pad_IO_A2F[395],,,,
RIGHT,24,25,12,gfpga_pad_IO_A2F[396],,,,
RIGHT,24,25,13,gfpga_pad_IO_A2F[397],,,,
RIGHT,24,25,14,gfpga_pad_IO_A2F[398],,,,
RIGHT,24,25,15,gfpga_pad_IO_A2F[399],,,,
RIGHT,23,25,0,gfpga_pad_IO_A2F[400],,,,
RIGHT,23,25,1,gfpga_pad_IO_A2F[401],,,,
RIGHT,23,25,2,gfpga_pad_IO_A2F[402],,,,
RIGHT,23,25,3,gfpga_pad_IO_A2F[403],,,,
RIGHT,23,25,4,gfpga_pad_IO_A2F[404],,,,
RIGHT,23,25,5,gfpga_pad_IO_A2F[405],,,,
RIGHT,23,25,6,gfpga_pad_IO_A2F[406],,,,
RIGHT,23,25,7,gfpga_pad_IO_A2F[407],,,,
RIGHT,23,25,8,gfpga_pad_IO_A2F[408],,,,
RIGHT,23,25,9,gfpga_pad_IO_A2F[409],,,,
RIGHT,23,25,10,gfpga_pad_IO_A2F[410],,,,
RIGHT,23,25,11,gfpga_pad_IO_A2F[411],,,,
RIGHT,23,25,12,gfpga_pad_IO_A2F[412],,,,
RIGHT,23,25,13,gfpga_pad_IO_A2F[413],,,,
RIGHT,23,25,14,gfpga_pad_IO_A2F[414],,,,
RIGHT,23,25,15,gfpga_pad_IO_A2F[415],,,,
RIGHT,22,25,0,gfpga_pad_IO_A2F[416],,,,
RIGHT,22,25,1,gfpga_pad_IO_A2F[417],,,,
RIGHT,22,25,2,gfpga_pad_IO_A2F[418],,,,
RIGHT,22,25,3,gfpga_pad_IO_A2F[419],,,,
RIGHT,22,25,4,gfpga_pad_IO_A2F[420],,,,
RIGHT,22,25,5,gfpga_pad_IO_A2F[421],,,,
RIGHT,22,25,6,gfpga_pad_IO_A2F[422],,,,
RIGHT,22,25,7,gfpga_pad_IO_A2F[423],,,,
RIGHT,22,25,8,gfpga_pad_IO_A2F[424],,,,
RIGHT,22,25,9,gfpga_pad_IO_A2F[425],,,,
RIGHT,22,25,10,gfpga_pad_IO_A2F[426],,,,
RIGHT,22,25,11,gfpga_pad_IO_A2F[427],,,,
RIGHT,22,25,12,gfpga_pad_IO_A2F[428],,,,
RIGHT,22,25,13,gfpga_pad_IO_A2F[429],,,,
RIGHT,22,25,14,gfpga_pad_IO_A2F[430],,,,
RIGHT,22,25,15,gfpga_pad_IO_A2F[431],,,,
RIGHT,21,25,0,gfpga_pad_IO_A2F[432],,,,
RIGHT,21,25,1,gfpga_pad_IO_A2F[433],,,,
RIGHT,21,25,2,gfpga_pad_IO_A2F[434],,,,
RIGHT,21,25,3,gfpga_pad_IO_A2F[435],,,,
RIGHT,21,25,4,gfpga_pad_IO_A2F[436],,,,
RIGHT,21,25,5,gfpga_pad_IO_A2F[437],,,,
RIGHT,21,25,6,gfpga_pad_IO_A2F[438],,,,
RIGHT,21,25,7,gfpga_pad_IO_A2F[439],,,,
RIGHT,21,25,8,gfpga_pad_IO_A2F[440],,,,
RIGHT,21,25,9,gfpga_pad_IO_A2F[441],,,,
RIGHT,21,25,10,gfpga_pad_IO_A2F[442],,,,
RIGHT,21,25,11,gfpga_pad_IO_A2F[443],,,,
RIGHT,21,25,12,gfpga_pad_IO_A2F[444],,,,
RIGHT,21,25,13,gfpga_pad_IO_A2F[445],,,,
RIGHT,21,25,14,gfpga_pad_IO_A2F[446],,,,
RIGHT,21,25,15,gfpga_pad_IO_A2F[447],,,,
RIGHT,20,25,0,gfpga_pad_IO_A2F[448],,,,
RIGHT,20,25,1,gfpga_pad_IO_A2F[449],,,,
RIGHT,20,25,2,gfpga_pad_IO_A2F[450],,,,
RIGHT,20,25,3,gfpga_pad_IO_A2F[451],,,,
RIGHT,20,25,4,gfpga_pad_IO_A2F[452],,,,
RIGHT,20,25,5,gfpga_pad_IO_A2F[453],,,,
RIGHT,20,25,6,gfpga_pad_IO_A2F[454],,,,
RIGHT,20,25,7,gfpga_pad_IO_A2F[455],,,,
RIGHT,20,25,8,gfpga_pad_IO_A2F[456],,,,
RIGHT,20,25,9,gfpga_pad_IO_A2F[457],,,,
RIGHT,20,25,10,gfpga_pad_IO_A2F[458],,,,
RIGHT,20,25,11,gfpga_pad_IO_A2F[459],,,,
RIGHT,20,25,12,gfpga_pad_IO_A2F[460],,,,
RIGHT,20,25,13,gfpga_pad_IO_A2F[461],,,,
RIGHT,20,25,14,gfpga_pad_IO_A2F[462],,,,
RIGHT,20,25,15,gfpga_pad_IO_A2F[463],,,,
RIGHT,19,25,0,gfpga_pad_IO_A2F[464],,,,
RIGHT,19,25,1,gfpga_pad_IO_A2F[465],,,,
RIGHT,19,25,2,gfpga_pad_IO_A2F[466],,,,
RIGHT,19,25,3,gfpga_pad_IO_A2F[467],,,,
RIGHT,19,25,4,gfpga_pad_IO_A2F[468],,,,
RIGHT,19,25,5,gfpga_pad_IO_A2F[469],,,,
RIGHT,19,25,6,gfpga_pad_IO_A2F[470],,,,
RIGHT,19,25,7,gfpga_pad_IO_A2F[471],,,,
RIGHT,19,25,8,gfpga_pad_IO_A2F[472],,,,
RIGHT,19,25,9,gfpga_pad_IO_A2F[473],,,,
RIGHT,19,25,10,gfpga_pad_IO_A2F[474],,,,
RIGHT,19,25,11,gfpga_pad_IO_A2F[475],,,,
RIGHT,19,25,12,gfpga_pad_IO_A2F[476],,,,
RIGHT,19,25,13,gfpga_pad_IO_A2F[477],,,,
RIGHT,19,25,14,gfpga_pad_IO_A2F[478],,,,
RIGHT,19,25,15,gfpga_pad_IO_A2F[479],,,,
RIGHT,18,25,0,gfpga_pad_IO_A2F[480],,,,
RIGHT,18,25,1,gfpga_pad_IO_A2F[481],,,,
RIGHT,18,25,2,gfpga_pad_IO_A2F[482],,,,
RIGHT,18,25,3,gfpga_pad_IO_A2F[483],,,,
RIGHT,18,25,4,gfpga_pad_IO_A2F[484],,,,
RIGHT,18,25,5,gfpga_pad_IO_A2F[485],,,,
RIGHT,18,25,6,gfpga_pad_IO_A2F[486],,,,
RIGHT,18,25,7,gfpga_pad_IO_A2F[487],,,,
RIGHT,18,25,8,gfpga_pad_IO_A2F[488],,,,
RIGHT,18,25,9,gfpga_pad_IO_A2F[489],,,,
RIGHT,18,25,10,gfpga_pad_IO_A2F[490],,,,
RIGHT,18,25,11,gfpga_pad_IO_A2F[491],,,,
RIGHT,18,25,12,gfpga_pad_IO_A2F[492],,,,
RIGHT,18,25,13,gfpga_pad_IO_A2F[493],,,,
RIGHT,18,25,14,gfpga_pad_IO_A2F[494],,,,
RIGHT,18,25,15,gfpga_pad_IO_A2F[495],,,,
RIGHT,17,25,0,gfpga_pad_IO_A2F[496],,,,
RIGHT,17,25,1,gfpga_pad_IO_A2F[497],,,,
RIGHT,17,25,2,gfpga_pad_IO_A2F[498],,,,
RIGHT,17,25,3,gfpga_pad_IO_A2F[499],,,,
RIGHT,17,25,4,gfpga_pad_IO_A2F[500],,,,
RIGHT,17,25,5,gfpga_pad_IO_A2F[501],,,,
RIGHT,17,25,6,gfpga_pad_IO_A2F[502],,,,
RIGHT,17,25,7,gfpga_pad_IO_A2F[503],,,,
RIGHT,17,25,8,gfpga_pad_IO_A2F[504],,,,
RIGHT,17,25,9,gfpga_pad_IO_A2F[505],,,,
RIGHT,17,25,10,gfpga_pad_IO_A2F[506],,,,
RIGHT,17,25,11,gfpga_pad_IO_A2F[507],,,,
RIGHT,17,25,12,gfpga_pad_IO_A2F[508],,,,
RIGHT,17,25,13,gfpga_pad_IO_A2F[509],,,,
RIGHT,17,25,14,gfpga_pad_IO_A2F[510],,,,
RIGHT,17,25,15,gfpga_pad_IO_A2F[511],,,,
RIGHT,16,25,0,gfpga_pad_IO_A2F[512],,,,
RIGHT,16,25,1,gfpga_pad_IO_A2F[513],,,,
RIGHT,16,25,2,gfpga_pad_IO_A2F[514],,,,
RIGHT,16,25,3,gfpga_pad_IO_A2F[515],,,,
RIGHT,16,25,4,gfpga_pad_IO_A2F[516],,,,
RIGHT,16,25,5,gfpga_pad_IO_A2F[517],,,,
RIGHT,16,25,6,gfpga_pad_IO_A2F[518],,,,
RIGHT,16,25,7,gfpga_pad_IO_A2F[519],,,,
RIGHT,16,25,8,gfpga_pad_IO_A2F[520],,,,
RIGHT,16,25,9,gfpga_pad_IO_A2F[521],,,,
RIGHT,16,25,10,gfpga_pad_IO_A2F[522],,,,
RIGHT,16,25,11,gfpga_pad_IO_A2F[523],,,,
RIGHT,16,25,12,gfpga_pad_IO_A2F[524],,,,
RIGHT,16,25,13,gfpga_pad_IO_A2F[525],,,,
RIGHT,16,25,14,gfpga_pad_IO_A2F[526],,,,
RIGHT,16,25,15,gfpga_pad_IO_A2F[527],,,,
RIGHT,15,25,0,gfpga_pad_IO_A2F[528],,,,
RIGHT,15,25,1,gfpga_pad_IO_A2F[529],,,,
RIGHT,15,25,2,gfpga_pad_IO_A2F[530],,,,
RIGHT,15,25,3,gfpga_pad_IO_A2F[531],,,,
RIGHT,15,25,4,gfpga_pad_IO_A2F[532],,,,
RIGHT,15,25,5,gfpga_pad_IO_A2F[533],,,,
RIGHT,15,25,6,gfpga_pad_IO_A2F[534],,,,
RIGHT,15,25,7,gfpga_pad_IO_A2F[535],,,,
RIGHT,15,25,8,gfpga_pad_IO_A2F[536],,,,
RIGHT,15,25,9,gfpga_pad_IO_A2F[537],,,,
RIGHT,15,25,10,gfpga_pad_IO_A2F[538],,,,
RIGHT,15,25,11,gfpga_pad_IO_A2F[539],,,,
RIGHT,15,25,12,gfpga_pad_IO_A2F[540],,,,
RIGHT,15,25,13,gfpga_pad_IO_A2F[541],,,,
RIGHT,15,25,14,gfpga_pad_IO_A2F[542],,,,
RIGHT,15,25,15,gfpga_pad_IO_A2F[543],,,,
RIGHT,14,25,0,gfpga_pad_IO_A2F[544],,,,
RIGHT,14,25,1,gfpga_pad_IO_A2F[545],,,,
RIGHT,14,25,2,gfpga_pad_IO_A2F[546],,,,
RIGHT,14,25,3,gfpga_pad_IO_A2F[547],,,,
RIGHT,14,25,4,gfpga_pad_IO_A2F[548],,,,
RIGHT,14,25,5,gfpga_pad_IO_A2F[549],,,,
RIGHT,14,25,6,gfpga_pad_IO_A2F[550],,,,
RIGHT,14,25,7,gfpga_pad_IO_A2F[551],,,,
RIGHT,14,25,8,gfpga_pad_IO_A2F[552],,,,
RIGHT,14,25,9,gfpga_pad_IO_A2F[553],,,,
RIGHT,14,25,10,gfpga_pad_IO_A2F[554],,,,
RIGHT,14,25,11,gfpga_pad_IO_A2F[555],,,,
RIGHT,14,25,12,gfpga_pad_IO_A2F[556],,,,
RIGHT,14,25,13,gfpga_pad_IO_A2F[557],,,,
RIGHT,14,25,14,gfpga_pad_IO_A2F[558],,,,
RIGHT,14,25,15,gfpga_pad_IO_A2F[559],,,,
RIGHT,13,25,0,gfpga_pad_IO_A2F[560],,,,
RIGHT,13,25,1,gfpga_pad_IO_A2F[561],,,,
RIGHT,13,25,2,gfpga_pad_IO_A2F[562],,,,
RIGHT,13,25,3,gfpga_pad_IO_A2F[563],,,,
RIGHT,13,25,4,gfpga_pad_IO_A2F[564],,,,
RIGHT,13,25,5,gfpga_pad_IO_A2F[565],,,,
RIGHT,13,25,6,gfpga_pad_IO_A2F[566],,,,
RIGHT,13,25,7,gfpga_pad_IO_A2F[567],,,,
RIGHT,13,25,8,gfpga_pad_IO_A2F[568],,,,
RIGHT,13,25,9,gfpga_pad_IO_A2F[569],,,,
RIGHT,13,25,10,gfpga_pad_IO_A2F[570],,,,
RIGHT,13,25,11,gfpga_pad_IO_A2F[571],,,,
RIGHT,13,25,12,gfpga_pad_IO_A2F[572],,,,
RIGHT,13,25,13,gfpga_pad_IO_A2F[573],,,,
RIGHT,13,25,14,gfpga_pad_IO_A2F[574],,,,
RIGHT,13,25,15,gfpga_pad_IO_A2F[575],,,,
RIGHT,12,25,0,gfpga_pad_IO_A2F[576],,,,
RIGHT,12,25,1,gfpga_pad_IO_A2F[577],,,,
RIGHT,12,25,2,gfpga_pad_IO_A2F[578],,,,
RIGHT,12,25,3,gfpga_pad_IO_A2F[579],,,,
RIGHT,12,25,4,gfpga_pad_IO_A2F[580],,,,
RIGHT,12,25,5,gfpga_pad_IO_A2F[581],,,,
RIGHT,12,25,6,gfpga_pad_IO_A2F[582],,,,
RIGHT,12,25,7,gfpga_pad_IO_A2F[583],,,,
RIGHT,12,25,8,gfpga_pad_IO_A2F[584],,,,
RIGHT,12,25,9,gfpga_pad_IO_A2F[585],,,,
RIGHT,12,25,10,gfpga_pad_IO_A2F[586],,,,
RIGHT,12,25,11,gfpga_pad_IO_A2F[587],,,,
RIGHT,12,25,12,gfpga_pad_IO_A2F[588],,,,
RIGHT,12,25,13,gfpga_pad_IO_A2F[589],,,,
RIGHT,12,25,14,gfpga_pad_IO_A2F[590],,,,
RIGHT,12,25,15,gfpga_pad_IO_A2F[591],,,,
RIGHT,11,25,0,gfpga_pad_IO_A2F[592],,,,
RIGHT,11,25,1,gfpga_pad_IO_A2F[593],,,,
RIGHT,11,25,2,gfpga_pad_IO_A2F[594],,,,
RIGHT,11,25,3,gfpga_pad_IO_A2F[595],,,,
RIGHT,11,25,4,gfpga_pad_IO_A2F[596],,,,
RIGHT,11,25,5,gfpga_pad_IO_A2F[597],,,,
RIGHT,11,25,6,gfpga_pad_IO_A2F[598],,,,
RIGHT,11,25,7,gfpga_pad_IO_A2F[599],,,,
RIGHT,11,25,8,gfpga_pad_IO_A2F[600],,,,
RIGHT,11,25,9,gfpga_pad_IO_A2F[601],,,,
RIGHT,11,25,10,gfpga_pad_IO_A2F[602],,,,
RIGHT,11,25,11,gfpga_pad_IO_A2F[603],,,,
RIGHT,11,25,12,gfpga_pad_IO_A2F[604],,,,
RIGHT,11,25,13,gfpga_pad_IO_A2F[605],,,,
RIGHT,11,25,14,gfpga_pad_IO_A2F[606],,,,
RIGHT,11,25,15,gfpga_pad_IO_A2F[607],,,,
RIGHT,10,25,0,gfpga_pad_IO_A2F[608],,,,
RIGHT,10,25,1,gfpga_pad_IO_A2F[609],,,,
RIGHT,10,25,2,gfpga_pad_IO_A2F[610],,,,
RIGHT,10,25,3,gfpga_pad_IO_A2F[611],,,,
RIGHT,10,25,4,gfpga_pad_IO_A2F[612],,,,
RIGHT,10,25,5,gfpga_pad_IO_A2F[613],,,,
RIGHT,10,25,6,gfpga_pad_IO_A2F[614],,,,
RIGHT,10,25,7,gfpga_pad_IO_A2F[615],,,,
RIGHT,10,25,8,gfpga_pad_IO_A2F[616],,,,
RIGHT,10,25,9,gfpga_pad_IO_A2F[617],,,,
RIGHT,10,25,10,gfpga_pad_IO_A2F[618],,,,
RIGHT,10,25,11,gfpga_pad_IO_A2F[619],,,,
RIGHT,10,25,12,gfpga_pad_IO_A2F[620],,,,
RIGHT,10,25,13,gfpga_pad_IO_A2F[621],,,,
RIGHT,10,25,14,gfpga_pad_IO_A2F[622],,,,
RIGHT,10,25,15,gfpga_pad_IO_A2F[623],,,,
RIGHT,9,25,0,gfpga_pad_IO_A2F[624],,,,
RIGHT,9,25,1,gfpga_pad_IO_A2F[625],,,,
RIGHT,9,25,2,gfpga_pad_IO_A2F[626],,,,
RIGHT,9,25,3,gfpga_pad_IO_A2F[627],,,,
RIGHT,9,25,4,gfpga_pad_IO_A2F[628],,,,
RIGHT,9,25,5,gfpga_pad_IO_A2F[629],,,,
RIGHT,9,25,6,gfpga_pad_IO_A2F[630],,,,
RIGHT,9,25,7,gfpga_pad_IO_A2F[631],,,,
RIGHT,9,25,8,gfpga_pad_IO_A2F[632],,,,
RIGHT,9,25,9,gfpga_pad_IO_A2F[633],,,,
RIGHT,9,25,10,gfpga_pad_IO_A2F[634],,,,
RIGHT,9,25,11,gfpga_pad_IO_A2F[635],,,,
RIGHT,9,25,12,gfpga_pad_IO_A2F[636],,,,
RIGHT,9,25,13,gfpga_pad_IO_A2F[637],,,,
RIGHT,9,25,14,gfpga_pad_IO_A2F[638],,,,
RIGHT,9,25,15,gfpga_pad_IO_A2F[639],,,,
RIGHT,8,25,0,gfpga_pad_IO_A2F[640],,,,
RIGHT,8,25,1,gfpga_pad_IO_A2F[641],,,,
RIGHT,8,25,2,gfpga_pad_IO_A2F[642],,,,
RIGHT,8,25,3,gfpga_pad_IO_A2F[643],,,,
RIGHT,8,25,4,gfpga_pad_IO_A2F[644],,,,
RIGHT,8,25,5,gfpga_pad_IO_A2F[645],,,,
RIGHT,8,25,6,gfpga_pad_IO_A2F[646],,,,
RIGHT,8,25,7,gfpga_pad_IO_A2F[647],,,,
RIGHT,8,25,8,gfpga_pad_IO_A2F[648],,,,
RIGHT,8,25,9,gfpga_pad_IO_A2F[649],,,,
RIGHT,8,25,10,gfpga_pad_IO_A2F[650],,,,
RIGHT,8,25,11,gfpga_pad_IO_A2F[651],,,,
RIGHT,8,25,12,gfpga_pad_IO_A2F[652],,,,
RIGHT,8,25,13,gfpga_pad_IO_A2F[653],,,,
RIGHT,8,25,14,gfpga_pad_IO_A2F[654],,,,
RIGHT,8,25,15,gfpga_pad_IO_A2F[655],,,,
RIGHT,7,25,0,gfpga_pad_IO_A2F[656],,,,
RIGHT,7,25,1,gfpga_pad_IO_A2F[657],,,,
RIGHT,7,25,2,gfpga_pad_IO_A2F[658],,,,
RIGHT,7,25,3,gfpga_pad_IO_A2F[659],,,,
RIGHT,7,25,4,gfpga_pad_IO_A2F[660],,,,
RIGHT,7,25,5,gfpga_pad_IO_A2F[661],,,,
RIGHT,7,25,6,gfpga_pad_IO_A2F[662],,,,
RIGHT,7,25,7,gfpga_pad_IO_A2F[663],,,,
RIGHT,7,25,8,gfpga_pad_IO_A2F[664],,,,
RIGHT,7,25,9,gfpga_pad_IO_A2F[665],,,,
RIGHT,7,25,10,gfpga_pad_IO_A2F[666],,,,
RIGHT,7,25,11,gfpga_pad_IO_A2F[667],,,,
RIGHT,7,25,12,gfpga_pad_IO_A2F[668],,,,
RIGHT,7,25,13,gfpga_pad_IO_A2F[669],,,,
RIGHT,7,25,14,gfpga_pad_IO_A2F[670],,,,
RIGHT,7,25,15,gfpga_pad_IO_A2F[671],,,,
RIGHT,6,25,0,gfpga_pad_IO_A2F[672],,,,
RIGHT,6,25,1,gfpga_pad_IO_A2F[673],,,,
RIGHT,6,25,2,gfpga_pad_IO_A2F[674],,,,
RIGHT,6,25,3,gfpga_pad_IO_A2F[675],,,,
RIGHT,6,25,4,gfpga_pad_IO_A2F[676],,,,
RIGHT,6,25,5,gfpga_pad_IO_A2F[677],,,,
RIGHT,6,25,6,gfpga_pad_IO_A2F[678],,,,
RIGHT,6,25,7,gfpga_pad_IO_A2F[679],,,,
RIGHT,6,25,8,gfpga_pad_IO_A2F[680],,,,
RIGHT,6,25,9,gfpga_pad_IO_A2F[681],,,,
RIGHT,6,25,10,gfpga_pad_IO_A2F[682],,,,
RIGHT,6,25,11,gfpga_pad_IO_A2F[683],,,,
RIGHT,6,25,12,gfpga_pad_IO_A2F[684],,,,
RIGHT,6,25,13,gfpga_pad_IO_A2F[685],,,,
RIGHT,6,25,14,gfpga_pad_IO_A2F[686],,,,
RIGHT,6,25,15,gfpga_pad_IO_A2F[687],,,,
RIGHT,5,25,0,gfpga_pad_IO_A2F[688],,,,
RIGHT,5,25,1,gfpga_pad_IO_A2F[689],,,,
RIGHT,5,25,2,gfpga_pad_IO_A2F[690],,,,
RIGHT,5,25,3,gfpga_pad_IO_A2F[691],,,,
RIGHT,5,25,4,gfpga_pad_IO_A2F[692],,,,
RIGHT,5,25,5,gfpga_pad_IO_A2F[693],,,,
RIGHT,5,25,6,gfpga_pad_IO_A2F[694],,,,
RIGHT,5,25,7,gfpga_pad_IO_A2F[695],,,,
RIGHT,5,25,8,gfpga_pad_IO_A2F[696],,,,
RIGHT,5,25,9,gfpga_pad_IO_A2F[697],,,,
RIGHT,5,25,10,gfpga_pad_IO_A2F[698],,,,
RIGHT,5,25,11,gfpga_pad_IO_A2F[699],,,,
RIGHT,5,25,12,gfpga_pad_IO_A2F[700],,,,
RIGHT,5,25,13,gfpga_pad_IO_A2F[701],,,,
RIGHT,5,25,14,gfpga_pad_IO_A2F[702],,,,
RIGHT,5,25,15,gfpga_pad_IO_A2F[703],,,,
RIGHT,4,25,0,gfpga_pad_IO_A2F[704],,,,
RIGHT,4,25,1,gfpga_pad_IO_A2F[705],,,,
RIGHT,4,25,2,gfpga_pad_IO_A2F[706],,,,
RIGHT,4,25,3,gfpga_pad_IO_A2F[707],,,,
RIGHT,4,25,4,gfpga_pad_IO_A2F[708],,,,
RIGHT,4,25,5,gfpga_pad_IO_A2F[709],,,,
RIGHT,4,25,6,gfpga_pad_IO_A2F[710],,,,
RIGHT,4,25,7,gfpga_pad_IO_A2F[711],,,,
RIGHT,4,25,8,gfpga_pad_IO_A2F[712],,,,
RIGHT,4,25,9,gfpga_pad_IO_A2F[713],,,,
RIGHT,4,25,10,gfpga_pad_IO_A2F[714],,,,
RIGHT,4,25,11,gfpga_pad_IO_A2F[715],,,,
RIGHT,4,25,12,gfpga_pad_IO_A2F[716],,,,
RIGHT,4,25,13,gfpga_pad_IO_A2F[717],,,,
RIGHT,4,25,14,gfpga_pad_IO_A2F[718],,,,
RIGHT,4,25,15,gfpga_pad_IO_A2F[719],,,,
RIGHT,3,25,0,gfpga_pad_IO_A2F[720],,,,
RIGHT,3,25,1,gfpga_pad_IO_A2F[721],,,,
RIGHT,3,25,2,gfpga_pad_IO_A2F[722],,,,
RIGHT,3,25,3,gfpga_pad_IO_A2F[723],,,,
RIGHT,3,25,4,gfpga_pad_IO_A2F[724],,,,
RIGHT,3,25,5,gfpga_pad_IO_A2F[725],,,,
RIGHT,3,25,6,gfpga_pad_IO_A2F[726],,,,
RIGHT,3,25,7,gfpga_pad_IO_A2F[727],,,,
RIGHT,3,25,8,gfpga_pad_IO_A2F[728],,,,
RIGHT,3,25,9,gfpga_pad_IO_A2F[729],,,,
RIGHT,3,25,10,gfpga_pad_IO_A2F[730],,,,
RIGHT,3,25,11,gfpga_pad_IO_A2F[731],,,,
RIGHT,3,25,12,gfpga_pad_IO_A2F[732],,,,
RIGHT,3,25,13,gfpga_pad_IO_A2F[733],,,,
RIGHT,3,25,14,gfpga_pad_IO_A2F[734],,,,
RIGHT,3,25,15,gfpga_pad_IO_A2F[735],,,,
RIGHT,2,25,0,gfpga_pad_IO_A2F[736],,,,
RIGHT,2,25,1,gfpga_pad_IO_A2F[737],,,,
RIGHT,2,25,2,gfpga_pad_IO_A2F[738],,,,
RIGHT,2,25,3,gfpga_pad_IO_A2F[739],,,,
RIGHT,2,25,4,gfpga_pad_IO_A2F[740],,,,
RIGHT,2,25,5,gfpga_pad_IO_A2F[741],,,,
RIGHT,2,25,6,gfpga_pad_IO_A2F[742],,,,
RIGHT,2,25,7,gfpga_pad_IO_A2F[743],,,,
RIGHT,2,25,8,gfpga_pad_IO_A2F[744],,,,
RIGHT,2,25,9,gfpga_pad_IO_A2F[745],,,,
RIGHT,2,25,10,gfpga_pad_IO_A2F[746],,,,
RIGHT,2,25,11,gfpga_pad_IO_A2F[747],,,,
RIGHT,2,25,12,gfpga_pad_IO_A2F[748],,,,
RIGHT,2,25,13,gfpga_pad_IO_A2F[749],,,,
RIGHT,2,25,14,gfpga_pad_IO_A2F[750],,,,
RIGHT,2,25,15,gfpga_pad_IO_A2F[751],,,,
RIGHT,1,25,0,gfpga_pad_IO_A2F[752],,,,
RIGHT,1,25,1,gfpga_pad_IO_A2F[753],,,,
RIGHT,1,25,2,gfpga_pad_IO_A2F[754],,,,
RIGHT,1,25,3,gfpga_pad_IO_A2F[755],,,,
RIGHT,1,25,4,gfpga_pad_IO_A2F[756],,,,
RIGHT,1,25,5,gfpga_pad_IO_A2F[757],,,,
RIGHT,1,25,6,gfpga_pad_IO_A2F[758],,,,
RIGHT,1,25,7,gfpga_pad_IO_A2F[759],,,,
RIGHT,1,25,8,gfpga_pad_IO_A2F[760],,,,
RIGHT,1,25,9,gfpga_pad_IO_A2F[761],,,,
RIGHT,1,25,10,gfpga_pad_IO_A2F[762],,,,
RIGHT,1,25,11,gfpga_pad_IO_A2F[763],,,,
RIGHT,1,25,12,gfpga_pad_IO_A2F[764],,,,
RIGHT,1,25,13,gfpga_pad_IO_A2F[765],,,,
RIGHT,1,25,14,gfpga_pad_IO_A2F[766],,,,
RIGHT,1,25,15,gfpga_pad_IO_A2F[767],,,,
